Date,Time,"Virtual Memory Commited [MB]","Virtual Memory Available [MB]","Virtual Memory Load [%]","Physical Memory Used [MB]","Physical Memory Available [MB]","Physical Memory Load [%]","Page File Usage [%]","Core #0 VID [V]","Core #1 VID [V]","Core #2 VID [V]","Core #3 VID [V]","Core #4 VID [V]","Core #5 VID [V]","Core #0 Clock [MHz]","Core #1 Clock [MHz]","Core #2 Clock [MHz]","Core #3 Clock [MHz]","Core #4 Clock [MHz]","Core #5 Clock [MHz]","Bus Clock [MHz]","QPI Clock [MHz]","Core #0 Thread #0 Usage [%]","Core #0 Thread #1 Usage [%]","Core #1 Thread #0 Usage [%]","Core #1 Thread #1 Usage [%]","Core #2 Thread #0 Usage [%]","Core #2 Thread #1 Usage [%]","Core #3 Thread #0 Usage [%]","Core #3 Thread #1 Usage [%]","Core #4 Thread #0 Usage [%]","Core #4 Thread #1 Usage [%]","Core #5 Thread #0 Usage [%]","Core #5 Thread #1 Usage [%]","Max CPU/Thread Usage [%]","Total CPU Usage [%]","On-Demand Clock Modulation [%]","Core #0 Ratio [x]","Core #1 Ratio [x]","Core #2 Ratio [x]","Core #3 Ratio [x]","Core #4 Ratio [x]","Core #5 Ratio [x]","QPI Ratio [x]","Core #0 [°C]","Core #1 [°C]","Core #2 [°C]","Core #3 [°C]","Core #4 [°C]","Core #5 [°C]","Core #0 Distance to TjMAX [°C]","Core #1 Distance to TjMAX [°C]","Core #2 Distance to TjMAX [°C]","Core #3 Distance to TjMAX [°C]","Core #4 Distance to TjMAX [°C]","Core #5 Distance to TjMAX [°C]","Core Max [°C]","Core #0 Thermal Throttling [Yes/No]","Core #1 Thermal Throttling [Yes/No]","Core #2 Thermal Throttling [Yes/No]","Core #3 Thermal Throttling [Yes/No]","Core #4 Thermal Throttling [Yes/No]","Core #5 Thermal Throttling [Yes/No]","Core #0 Critical Temperature [Yes/No]","Core #1 Critical Temperature [Yes/No]","Core #2 Critical Temperature [Yes/No]","Core #3 Critical Temperature [Yes/No]","Core #4 Critical Temperature [Yes/No]","Core #5 Critical Temperature [Yes/No]","Core #0 Power Limit Exceeded [Yes/No]","Core #1 Power Limit Exceeded [Yes/No]","Core #2 Power Limit Exceeded [Yes/No]","Core #3 Power Limit Exceeded [Yes/No]","Core #4 Power Limit Exceeded [Yes/No]","Core #5 Power Limit Exceeded [Yes/No]","Package/Ring Thermal Throttling [Yes/No]","Package/Ring Critical Temperature [Yes/No]","Package/Ring Power Limit Exceeded [Yes/No]","Memory Ambient [°C]","CPU Package [°C]","PP0 [°C]","CPU Package Power [W]","IA Cores Power [W]","Core #0 Thread 0 C0 Residency [%]","Core #0 Thread 1 C0 Residency [%]","Core #1 Thread 0 C0 Residency [%]","Core #1 Thread 1 C0 Residency [%]","Core #2 Thread 0 C0 Residency [%]","Core #2 Thread 1 C0 Residency [%]","Core #3 Thread 0 C0 Residency [%]","Core #3 Thread 1 C0 Residency [%]","Core #4 Thread 0 C0 Residency [%]","Core #4 Thread 1 C0 Residency [%]","Core #5 Thread 0 C0 Residency [%]","Core #5 Thread 1 C0 Residency [%]","Memory Clock [MHz]","Memory Clock Ratio [x]","Tcas [T]","Trcd [T]","Trp [T]","Tras [T]","Trfc [T]","Command Rate [T]","Motherboard [°C]","Auxiliary [°C]","SYSTIN1 [°C]","SYSTIN2 [°C]","SYSTIN3 [°C]","CPU [°C]","Vcore [V]","+12V [V]","AVCC [V]","+3.3V [V]","+5V [V]","VIN6 [V]","3VSB [V]","VBAT [V]","CPU [RPM]","Chassis Intrusion [Yes/No]","Drive Airflow Temperature [°C]","Drive Remaining Life [%]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Total Host Writes [GB]","Drive Temperature [°C]","Drive Remaining Life [%]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Total Host Writes [GB]","Total Host Reads [GB]","Drive Temperature [°C]","Drive Airflow Temperature [°C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","GPU Temperature [°C]","GPU Temperature (HW) [°C]","GPU Core Voltage [V]","GPU Fan [RPM]","GPU Clock [MHz]","GPU Memory Clock [MHz]","GPU Video Clock [MHz]","GPU Core Load [%]","GPU Memory Controller Load [%]","GPU Video Engine Load [%]","GPU Bus Load [%]","GPU Memory Usage [%]","GPU Fan [%]","Total GPU Power (normalized) [% of TDP] [%]","Total GPU Power [% of TDP] [%]","GPU Memory Allocated [MB]","PCIe Link Speed [GT/s]","GPU Voltage [V]","GPU Current [A]","GPU VRM Power Out (POUT) [W]","GPU Temperature [°C]","GPU Temperature (HW) [°C]","GPU Core Voltage [V]","GPU Fan [RPM]","GPU Clock [MHz]","GPU Memory Clock [MHz]","GPU Video Clock [MHz]","GPU Core Load [%]","GPU Memory Controller Load [%]","GPU Video Engine Load [%]","GPU Bus Load [%]","GPU Memory Usage [%]","GPU D3D Usage [%]","GPU Fan [%]","Total GPU Power (normalized) [% of TDP] [%]","Total GPU Power [% of TDP] [%]","GPU Memory Allocated [MB]","GPU D3D Memory Dedicated [MB]","GPU D3D Memory Dynamic [MB]","PCIe Link Speed [GT/s]","GPU Voltage [V]","GPU Current [A]","GPU VRM Power Out (POUT) [W]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total Errors []",
24.1.2017,22:12:57.112,11219,21441,34.3,7636,8694,46.7,2.6,1.331,1.331,1.331,1.331,1.331,1.331,3911.6,3911.6,3911.6,3911.6,3911.6,3911.6,100.3,3200.0,65.3,53.8,34.6,57.6,65.3,34.6,65.3,0.0,61.5,0.0,61.5,0.0,65.3,41.6,100.0,39,39,39,39,39,39,32,63,61,61,60,57,61,28,30,30,31,34,30,63,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,50,66,66,126.962,108.823,91.3,91.5,81.7,81.6,75.3,74.9,70.0,70.0,67.2,66.9,66.8,66.4,668.7,10.00,9,9,9,24,107,1,36.0,52.5,36.0,36.0,36.0,52.0,1.288,12.192,3.328,3.312,4.960,0.568,3.376,3.312,2160,No,37,99.0,No,No,1362,32,99.0,No,No,12298,20581,36,36,No,No,0.0,0.4,0.4,0.040,0.272,9346,7693,0.0,0.0,0.0,0.000,0.000,6119,0,0.0,0.0,0.0,0.000,0.000,126,6,74,74,1.162,1950,1045.2,1502.3,540.0,77.0,29.0,0.0,16.0,84.0,53.0,76.6,76.6,1720,8.0,1.181,1.090,1.283,73,72,1.162,1920,1045.2,1502.3,540.0,69.0,29.0,0.0,16.0,84.0,74.7,53.0,81.1,81.1,1720,1628,262,8.0,1.181,1.082,1.275,1551,56,3.781,6.656,0,
24.1.2017,22:12:57.524,11212,21448,34.3,7638,8693,46.7,2.6,1.331,1.331,1.331,1.331,1.331,1.331,3911.6,3911.6,3911.6,3911.6,3911.6,3911.6,100.3,3200.0,34.6,73.0,50.0,34.6,38.4,38.4,92.3,0.0,69.2,0.0,65.3,0.0,92.3,41.3,100.0,39,39,39,39,39,39,32,61,60,62,61,59,60,30,31,29,30,32,31,62,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,50,63,63,126.501,108.424,91.1,91.4,71.5,71.3,65.1,65.9,90.8,91.0,64.1,63.8,66.5,66.7,668.7,10.00,9,9,9,24,107,1,36.0,52.5,36.0,36.0,36.0,52.0,1.288,12.192,3.328,3.312,4.960,0.568,3.376,3.312,2160,No,37,99.0,No,No,1362,32,99.0,No,No,12298,20581,36,36,No,No,0.0,0.0,0.0,0.040,0.000,9346,7693,0.0,0.0,0.0,0.000,0.000,6119,0,0.0,0.0,0.0,0.000,0.000,126,6,74,74,1.162,1950,1045.2,1502.3,540.0,83.0,32.0,0.0,16.0,84.0,54.0,88.7,88.7,1720,8.0,1.181,1.090,1.291,73,72,1.162,1920,1045.2,1502.3,540.0,77.0,33.0,0.0,16.0,84.0,76.6,53.0,90.3,90.3,1720,1628,258,8.0,1.181,1.082,1.279,1551,56,4.673,6.062,0,
24.1.2017,22:12:57.929,11211,21449,34.3,7641,8689,46.7,2.6,1.331,1.331,1.331,1.331,1.331,1.331,3911.6,3911.6,3911.6,3911.6,3911.6,3911.6,100.3,3200.0,26.9,88.4,34.6,42.3,46.1,34.6,61.5,18.5,73.0,0.0,57.6,0.0,88.4,40.3,100.0,39,39,39,39,39,39,32,62,60,59,63,59,60,29,31,32,28,32,31,63,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,50,64,64,126.022,107.994,87.7,87.6,77.6,77.4,73.0,72.6,77.9,78.0,64.5,64.3,70.0,69.9,668.7,10.00,9,9,9,24,107,1,36.0,52.5,36.0,36.0,36.0,52.0,1.288,12.192,3.328,3.312,4.960,0.568,3.376,3.312,2160,No,37,99.0,No,No,1362,32,99.0,No,No,12298,20581,36,36,No,No,0.0,0.0,0.0,0.039,0.000,9346,7693,0.0,0.0,0.0,0.000,0.000,6119,0,0.0,0.0,0.0,0.000,0.000,126,6,74,73,1.162,1950,1045.2,1502.3,540.0,74.0,27.0,0.0,17.0,84.1,54.0,72.4,72.4,1722,8.0,1.181,1.090,1.285,72,72,1.162,1920,1045.2,1502.3,540.0,69.0,27.0,0.0,16.0,84.1,70.1,53.0,77.0,77.0,1722,1629,261,8.0,1.181,1.082,1.279,1551,56,3.800,6.569,0,
24.1.2017,22:12:58.334,11220,21441,34.3,7644,8686,46.8,2.6,1.331,1.336,1.331,1.331,1.331,1.331,3911.6,3911.6,3911.6,3911.6,3911.6,3911.6,100.3,3200.0,11.5,80.7,34.6,38.4,65.3,26.9,57.6,30.7,80.7,0.0,80.7,0.0,80.7,42.3,100.0,39,39,39,39,39,39,32,62,60,65,60,57,60,29,31,26,31,34,31,65,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,50,65,65,126.890,108.871,88.7,88.6,68.7,69.4,78.5,78.2,81.8,81.2,65.5,65.7,66.5,67.4,668.7,10.00,9,9,9,24,107,1,36.0,52.5,36.0,36.0,36.0,53.0,1.288,12.192,3.328,3.312,4.960,0.568,3.376,3.312,2238,No,37,99.0,No,No,1362,32,99.0,No,No,12298,20581,36,36,No,No,0.1,0.0,0.1,0.081,0.051,9346,7693,0.0,0.0,0.0,0.000,0.000,6119,0,0.0,0.0,0.0,0.000,0.000,126,6,74,73,1.162,1920,1045.2,1502.3,540.0,71.0,25.0,0.0,16.0,84.0,54.0,72.6,72.6,1721,8.0,1.181,1.090,1.283,72,72,1.162,1950,1045.2,1502.3,540.0,66.0,26.0,0.0,15.0,84.0,64.9,52.0,77.0,77.0,1721,1629,262,8.0,1.188,1.082,1.277,1551,56,4.000,5.370,0,
24.1.2017,22:12:58.740,11214,21447,34.3,7644,8687,46.8,2.6,1.331,1.331,1.331,1.331,1.331,1.331,3911.6,3911.6,3911.6,3911.6,3911.6,3911.6,100.3,3200.0,69.2,38.4,61.5,30.7,38.4,38.4,11.5,73.0,73.0,0.0,65.3,0.0,73.0,41.6,100.0,39,39,39,39,39,39,32,61,63,58,59,57,63,30,28,33,32,34,28,63,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,50,62,62,124.904,106.989,91.7,91.5,75.7,75.6,61.9,61.9,70.4,70.8,68.7,68.8,67.0,66.5,668.7,10.00,9,9,9,24,107,1,36.0,52.5,36.0,36.0,36.0,53.0,1.288,12.192,3.328,3.312,4.960,0.568,3.376,3.312,2238,No,37,99.0,No,No,1362,32,99.0,No,No,12298,20581,36,36,No,No,0.1,0.0,0.1,0.040,0.000,9346,7693,0.0,0.0,0.0,0.000,0.000,6119,0,0.0,0.0,0.0,0.000,0.000,126,6,73,73,1.162,1920,1045.2,1502.3,540.0,60.0,21.0,0.0,13.0,84.0,53.0,79.5,79.5,1721,8.0,1.175,1.090,1.277,72,72,1.162,1950,1045.2,1502.3,540.0,56.0,22.0,0.0,12.0,84.0,62.7,52.0,77.5,77.5,1721,1628,254,8.0,1.181,1.080,1.273,1551,56,4.736,4.508,0,
24.1.2017,22:12:59.150,11219,21442,34.3,7644,8687,46.8,2.6,1.331,1.331,1.331,1.331,1.336,1.336,3911.6,3911.6,3911.6,3911.6,3911.6,3911.6,100.3,3200.0,34.6,65.3,61.5,38.4,50.0,30.7,7.6,69.2,76.9,0.0,88.4,0.0,88.4,43.6,100.0,39,39,39,39,39,39,32,65,59,61,59,60,60,26,32,30,32,31,31,65,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,50,65,65,126.296,108.311,91.0,91.4,77.8,77.3,67.4,67.8,67.3,67.3,78.2,78.5,69.0,68.5,668.7,10.00,9,9,9,24,107,1,36.0,52.5,36.0,36.0,36.0,52.0,1.288,12.192,3.328,3.312,4.960,0.568,3.376,3.312,2160,No,37,99.0,No,No,1362,32,99.0,No,No,12298,20581,36,36,No,No,0.0,0.1,0.2,0.040,0.045,9346,7693,0.0,0.0,0.0,0.000,0.000,6119,0,0.0,0.0,0.0,0.000,0.000,126,6,74,73,1.162,1950,1045.2,1502.3,540.0,70.0,25.0,0.0,15.0,84.5,53.0,73.5,73.5,1730,8.0,1.181,1.090,1.285,72,72,1.162,1920,1045.2,1502.3,540.0,60.0,23.0,0.0,14.0,84.2,62.4,52.0,79.3,79.3,1725,1632,260,8.0,1.181,1.080,1.279,1551,56,4.438,5.193,0,
24.1.2017,22:12:59.557,11221,21440,34.3,7644,8686,46.8,2.6,1.331,1.331,1.331,1.331,1.331,1.331,3911.4,3911.4,3911.4,3911.4,3911.4,3911.4,100.3,3200.0,29.6,70.3,48.1,44.4,40.7,33.3,66.6,44.4,74.0,0.0,74.0,0.0,74.0,43.8,100.0,39,39,39,39,39,39,32,61,58,61,62,58,62,30,33,30,29,33,29,62,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,50,65,65,126.179,108.184,95.1,95.0,69.1,69.1,63.6,63.1,86.0,86.3,64.2,63.9,67.5,68.1,668.6,10.00,9,9,9,24,107,1,36.0,52.5,36.0,36.0,36.0,52.0,1.288,12.192,3.328,3.312,4.960,0.568,3.376,3.312,2160,No,37,99.0,No,No,1362,32,99.0,No,No,12298,20581,36,36,No,No,0.0,0.0,0.0,0.040,0.000,9346,7693,0.0,0.0,0.0,0.000,0.000,6119,0,0.0,0.0,0.0,0.000,0.000,126,6,74,73,1.162,1950,1045.2,1502.3,540.0,65.0,23.0,0.0,14.0,84.2,53.0,72.5,72.5,1724,8.0,1.181,1.090,1.285,73,72,1.162,1920,1045.2,1502.3,540.0,60.0,23.0,0.0,13.0,84.2,62.7,52.0,79.3,79.3,1724,1632,255,8.0,1.181,1.082,1.277,1551,56,3.942,6.725,0,
24.1.2017,22:12:59.966,11220,21440,34.3,7645,8686,46.8,2.6,1.331,1.331,1.331,1.331,1.331,1.331,3911.4,3911.4,3911.4,3911.4,3911.4,3911.4,100.3,3200.0,26.9,84.6,26.9,50.0,15.3,34.6,11.5,30.7,50.0,0.0,61.5,0.0,84.6,32.7,100.0,39,39,39,39,39,39,32,62,64,62,58,59,59,29,27,29,33,32,32,64,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,50,66,66,124.912,106.997,89.7,89.8,82.8,83.2,59.2,59.7,64.2,63.7,61.7,61.3,67.0,67.2,668.6,10.00,9,9,9,24,107,1,36.0,52.5,36.0,36.0,36.0,52.0,1.296,12.192,3.328,3.312,4.960,0.568,3.376,3.312,2160,No,37,99.0,No,No,1362,32,99.0,No,No,12298,20581,36,36,No,No,0.0,0.1,0.1,0.040,0.060,9346,7693,0.2,0.0,0.2,0.481,0.000,6119,0,0.0,0.0,0.0,0.000,0.000,126,6,74,74,1.162,1950,1045.2,1502.3,540.0,71.0,26.0,0.0,15.0,84.2,53.0,77.5,77.5,1724,8.0,1.181,1.090,1.283,72,72,1.162,1920,1045.2,1502.3,540.0,65.0,26.0,0.0,13.0,84.2,67.3,52.0,81.4,81.4,1724,1632,256,8.0,1.181,1.080,1.273,1551,56,3.565,6.388,0,
24.1.2017,22:13:0.372,11221,21439,34.3,7647,8684,46.8,2.6,1.331,1.331,1.331,1.331,1.331,1.331,3911.4,3911.4,3911.4,3911.4,3911.4,3911.4,100.3,3200.0,53.8,65.3,38.4,61.5,65.3,38.4,0.0,76.9,65.3,0.0,61.5,0.0,76.9,43.9,100.0,39,39,39,39,39,39,32,62,59,61,59,56,58,29,32,30,32,35,33,62,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,50,65,65,126.333,108.347,92.3,92.3,78.6,78.0,74.4,74.6,63.1,62.9,68.6,68.9,68.0,67.6,668.6,10.00,9,9,9,24,107,1,36.0,52.5,36.0,36.0,36.0,53.0,1.288,12.192,3.328,3.312,4.960,0.568,3.376,3.312,2160,No,37,99.0,No,No,1362,32,99.0,No,No,12298,20581,36,36,No,No,0.0,0.0,0.1,0.040,0.030,9346,7693,0.0,0.0,0.0,0.000,0.000,6119,0,0.0,0.0,0.0,0.000,0.000,126,6,74,74,1.162,1920,1045.2,1502.3,540.0,75.0,27.0,0.0,15.0,84.0,53.0,77.9,77.9,1721,8.0,1.181,1.090,1.281,73,72,1.162,1950,1045.2,1502.3,540.0,71.0,29.0,0.0,15.0,84.0,70.9,52.0,77.7,77.7,1721,1629,257,8.0,1.181,1.082,1.271,1551,56,5.198,6.451,0,
24.1.2017,22:13:0.781,11229,21432,34.3,7650,8681,46.8,2.6,1.331,1.331,1.331,1.331,1.331,1.331,3911.4,3911.4,3911.4,3911.4,3911.4,3911.4,100.3,3200.0,34.6,65.3,46.1,38.4,38.4,42.3,29.6,53.8,69.2,0.0,61.5,0.0,69.2,39.9,100.0,39,39,39,39,39,39,32,62,58,58,64,59,59,29,33,33,27,32,32,64,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,50,63,63,126.612,108.352,90.4,90.1,77.4,77.5,67.6,67.1,79.4,79.3,63.3,63.0,66.5,66.9,668.6,10.00,9,9,9,24,107,1,36.0,52.5,36.0,36.0,36.0,52.0,1.296,12.192,3.328,3.312,4.960,0.568,3.376,3.312,2156,No,37,99.0,No,No,1362,32,99.0,No,No,12298,20581,36,36,No,No,0.0,0.0,0.0,0.040,0.000,9346,7693,0.0,0.0,0.0,0.000,0.000,6119,0,0.0,0.0,0.0,0.000,0.000,126,6,75,74,1.162,1920,1045.2,1502.3,540.0,71.0,25.0,0.0,20.0,84.2,54.0,82.8,82.8,1728,8.0,1.181,1.090,1.277,73,73,1.162,1950,1045.2,1502.3,540.0,67.0,27.0,0.0,19.0,84.3,66.2,52.0,86.3,86.3,1726,1634,264,8.0,1.181,1.080,1.270,1551,56,3.620,6.776,0,
24.1.2017,22:13:1.187,11224,21437,34.3,7657,8674,46.8,2.6,1.331,1.331,1.331,1.331,1.331,1.331,3911.4,3911.4,3911.4,3911.4,3911.4,3911.4,100.3,3200.0,23.0,84.6,42.3,50.0,38.4,38.4,53.8,42.3,61.5,0.0,65.3,0.0,84.6,41.6,100.0,39,39,39,39,39,39,32,62,62,59,60,61,61,29,29,32,31,30,30,62,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,50,62,62,126.984,108.442,86.3,86.3,87.4,87.6,61.8,61.7,74.5,75.1,71.9,72.3,66.8,66.8,668.6,10.00,9,9,9,24,107,1,36.0,52.5,36.0,36.0,36.0,52.0,1.288,12.192,3.328,3.312,4.960,0.568,3.376,3.312,2156,No,37,99.0,No,No,1362,32,99.0,No,No,12298,20581,36,36,No,No,0.0,0.2,0.2,0.040,0.124,9346,7693,0.0,0.0,0.0,0.000,0.000,6119,0,0.0,0.0,0.0,0.000,0.000,126,6,75,74,1.162,1950,1045.2,1502.3,540.0,84.0,34.0,0.0,16.0,84.1,54.0,88.2,88.2,1723,8.0,1.181,1.090,1.283,74,73,1.162,1920,1045.2,1502.3,540.0,78.0,35.0,0.0,16.0,84.1,77.0,53.0,91.9,91.9,1723,1631,260,8.0,1.181,1.080,1.270,1551,56,3.783,6.448,0,
24.1.2017,22:13:1.596,11224,21437,34.3,7659,8672,46.8,2.6,1.331,1.331,1.331,1.331,1.331,1.331,3911.4,3911.4,3911.4,3911.4,3911.4,3911.4,100.3,3200.0,23.0,69.2,23.0,42.3,30.7,30.7,34.6,38.4,61.5,0.0,65.3,0.0,69.2,34.9,100.0,39,39,39,39,39,39,32,63,60,65,61,59,61,28,31,26,30,32,30,65,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,50,64,64,126.372,108.169,90.0,89.9,72.4,72.6,73.8,73.6,74.6,75.0,68.0,67.6,72.0,71.8,668.6,10.00,9,9,9,24,107,1,36.0,52.5,36.0,36.0,36.0,52.0,1.288,12.192,3.328,3.312,4.960,0.568,3.376,3.312,2160,No,37,99.0,No,No,1362,32,99.0,No,No,12298,20581,36,36,No,No,0.1,0.0,0.1,0.040,0.000,9346,7693,0.0,0.0,0.0,0.000,0.000,6119,0,0.0,0.0,0.0,0.000,0.000,126,6,75,74,1.162,1950,1045.2,1502.3,540.0,74.0,29.0,0.0,19.0,84.2,54.0,80.9,80.9,1724,8.0,1.175,1.092,1.277,73,73,1.162,1920,1045.2,1502.3,540.0,72.0,30.0,0.0,17.0,84.2,67.8,53.0,77.1,77.1,1724,1632,259,8.0,1.181,1.082,1.273,1551,56,6.254,6.458,0,
24.1.2017,22:13:2.002,11236,21425,34.4,7665,8666,46.9,2.6,1.331,1.331,1.331,1.331,1.331,1.331,3911.4,3911.4,3911.4,3911.4,3911.4,3911.4,100.3,3200.0,26.9,73.0,42.3,42.3,23.0,26.9,23.0,38.4,61.5,0.0,65.3,0.0,73.0,35.2,100.0,39,39,39,39,39,39,32,63,64,61,61,57,61,28,27,30,30,34,30,64,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,50,63,63,125.374,107.449,87.0,87.2,79.6,79.4,68.8,69.4,70.9,70.6,64.3,64.9,70.4,70.6,668.6,10.00,9,9,9,24,107,1,36.0,52.5,36.0,36.0,36.0,52.0,1.288,12.192,3.328,3.312,4.960,0.568,3.376,3.312,2160,No,37,99.0,No,No,1362,32,99.0,No,No,12298,20581,36,36,No,No,0.1,0.0,0.1,0.040,0.000,9346,7693,0.0,0.0,0.0,0.000,0.000,6119,0,0.0,0.0,0.0,0.000,0.000,126,6,74,74,1.162,1950,1045.2,1502.3,540.0,68.0,26.0,0.0,14.0,84.5,54.0,79.6,79.6,1730,8.0,1.181,1.090,1.285,73,73,1.162,1920,1045.2,1502.3,540.0,67.0,28.0,0.0,14.0,84.4,64.8,53.0,77.9,78.8,1729,1637,264,8.0,1.181,1.082,1.271,1551,56,5.380,5.531,0,
24.1.2017,22:13:2.403,11235,21425,34.4,7667,8663,46.9,2.6,1.336,1.331,1.331,1.331,1.331,1.331,3911.4,3911.4,3911.4,3911.4,3911.4,3911.4,100.3,3200.0,50.0,69.2,50.0,57.6,34.6,34.6,69.2,0.0,53.8,0.0,73.0,0.0,73.0,41.0,100.0,39,39,39,39,39,39,32,66,60,61,60,58,60,25,31,30,31,33,31,66,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,50,63,63,126.779,108.576,92.8,92.6,78.2,78.1,72.1,72.3,73.6,73.1,64.4,64.0,69.0,68.4,668.6,10.00,9,9,9,24,107,1,36.0,52.5,36.0,36.0,36.0,53.0,1.288,12.192,3.328,3.312,4.960,0.568,3.376,3.312,2156,No,37,99.0,No,No,1362,32,99.0,No,No,12298,20581,37,37,No,No,0.0,0.1,0.1,0.040,0.070,9346,7693,0.0,0.0,0.0,0.000,0.000,6119,0,0.0,0.0,0.0,0.000,0.000,126,6,75,74,1.162,1950,1045.2,1502.3,540.0,75.0,29.0,0.0,15.0,84.1,54.0,78.5,78.5,1721,8.0,1.175,1.090,1.277,73,73,1.162,1950,1045.2,1502.3,540.0,69.0,30.0,0.0,15.0,84.1,70.3,53.0,80.3,80.3,1723,1630,259,8.0,1.181,1.082,1.273,1551,56,4.856,7.526,0,
24.1.2017,22:13:2.806,11238,21422,34.4,7669,8661,46.9,2.6,1.331,1.331,1.331,1.331,1.331,1.331,3911.6,3911.6,3911.6,3911.6,3911.6,3911.6,100.3,3200.0,30.7,65.3,50.0,53.8,42.3,38.4,61.5,0.0,65.3,0.0,53.8,0.0,65.3,38.4,100.0,39,39,39,39,39,39,32,62,64,60,59,58,60,29,27,31,32,33,31,64,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,50,64,64,125.666,107.653,89.3,89.4,79.6,79.7,66.1,65.3,75.1,75.6,69.7,70.1,68.8,69.5,668.7,10.00,9,9,9,24,107,1,36.0,52.5,36.0,36.0,36.0,52.0,1.288,12.192,3.328,3.312,4.960,0.568,3.376,3.312,2156,No,37,99.0,No,No,1362,32,99.0,No,No,12298,20581,36,36,No,No,0.1,0.1,0.2,0.040,0.094,9346,7693,0.0,0.0,0.0,0.000,0.000,6119,0,0.0,0.0,0.0,0.000,0.000,126,6,75,74,1.162,1950,1045.2,1502.3,540.0,73.0,29.0,0.0,15.0,84.2,54.0,88.8,88.8,1724,8.0,1.188,1.090,1.283,74,73,1.162,1950,1045.2,1502.3,540.0,69.0,30.0,0.0,14.0,84.4,69.2,53.0,84.5,84.5,1728,1637,265,8.0,1.181,1.082,1.277,1551,56,3.925,6.021,0,
24.1.2017,22:13:3.215,11235,21425,34.4,7672,8659,46.9,2.6,1.331,1.331,1.331,1.331,1.331,1.331,3911.6,3911.6,3911.6,3911.6,3911.6,3911.6,100.3,3200.0,57.6,69.2,42.3,50.0,50.0,7.6,80.7,0.0,57.6,0.0,65.3,0.0,80.7,40.0,100.0,39,39,39,39,39,39,32,64,60,61,61,62,60,27,31,30,30,29,31,64,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,50,64,64,126.636,108.483,95.2,94.8,77.7,77.2,71.0,71.6,71.4,71.2,65.2,64.8,67.3,66.9,668.7,10.00,9,9,9,24,107,1,36.0,52.5,36.0,36.0,36.0,53.0,1.288,12.192,3.328,3.312,4.960,0.568,3.376,3.312,2160,No,37,99.0,No,No,1362,32,99.0,No,No,12298,20581,36,36,No,No,0.0,0.0,0.1,0.040,0.030,9346,7693,0.0,0.0,0.0,0.000,0.000,6119,0,0.0,0.0,0.0,0.000,0.000,126,6,75,75,1.162,1950,1045.2,1502.3,540.0,80.0,32.0,0.0,17.0,84.3,54.0,87.4,87.4,1726,8.0,1.175,1.090,1.277,74,73,1.162,1980,1045.2,1502.3,540.0,77.0,34.0,0.0,17.0,84.3,72.8,53.0,96.8,96.8,1727,1633,263,8.0,1.181,1.082,1.279,1551,56,4.933,7.492,0,
